;flask;CCRT;temp_des;batch;pop;lin_temp;lat;line
1935;RJ 01_18C-b3;NA;18;b3;RJ;RJ 01_18C;-22.90833;RJ 01
1936;RJ 01_25C-b3;330;25;b3;RJ;RJ 01_25C;-22.90833;RJ 01
1937;RJ 01_25C-b3;330;25;b3;RJ;RJ 01_25C;-22.90833;RJ 01
1938;RJ 01_25C-b3;390;25;b3;RJ;RJ 01_25C;-22.90833;RJ 01
1939;RJ 01_25C-b3;420;25;b3;RJ;RJ 01_25C;-22.90833;RJ 01
1940;RJ 01_25C-b3;450;25;b3;RJ;RJ 01_25C;-22.90833;RJ 01
1941;RJ 01_25C-b4;390;25;b4;RJ;RJ 01_25C;-22.90833;RJ 01
1942;RJ 01_25C-b4;510;25;b4;RJ;RJ 01_25C;-22.90833;RJ 01
1943;RJ 01_25C-b4;510;25;b4;RJ;RJ 01_25C;-22.90833;RJ 01
1944;RJ 01_25C-b4;540;25;b4;RJ;RJ 01_25C;-22.90833;RJ 01
1945;RJ 01_25C-b4;NA;25;b4;RJ;RJ 01_25C;-22.90833;RJ 01
1946;RJ 01_18C-b4;570;18;b4;RJ;RJ 01_18C;-22.90833;RJ 01
1947;RJ 01_18C-b4;660;18;b4;RJ;RJ 01_18C;-22.90833;RJ 01
1948;RJ 01_18C-b4;660;18;b4;RJ;RJ 01_18C;-22.90833;RJ 01
1949;RJ 01_18C-b4;690;18;b4;RJ;RJ 01_18C;-22.90833;RJ 01
1950;RJ 01_18C-b4;NA;18;b4;RJ;RJ 01_18C;-22.90833;RJ 01
1951;RJ 01_25C-b5;420;25;b5;RJ;RJ 01_25C;-22.90833;RJ 01
1952;RJ 01_25C-b5;450;25;b5;RJ;RJ 01_25C;-22.90833;RJ 01
1953;RJ 01_25C-b5;450;25;b5;RJ;RJ 01_25C;-22.90833;RJ 01
1954;RJ 01_25C-b5;480;25;b5;RJ;RJ 01_25C;-22.90833;RJ 01
1955;RJ 01_25C-b5;480;25;b5;RJ;RJ 01_25C;-22.90833;RJ 01
1956;RJ 02_18C-b1;510;18;b1;RJ;RJ 02_18C;-22.90833;RJ 02
1957;RJ 02_18C-b1;510;18;b1;RJ;RJ 02_18C;-22.90833;RJ 02
1958;RJ 02_18C-b1;510;18;b1;RJ;RJ 02_18C;-22.90833;RJ 02
1959;RJ 02_18C-b1;660;18;b1;RJ;RJ 02_18C;-22.90833;RJ 02
1960;RJ 02_18C-b1;870;18;b1;RJ;RJ 02_18C;-22.90833;RJ 02
1961;RJ 02_25C-b1;390;25;b1;RJ;RJ 02_25C;-22.90833;RJ 02
1962;RJ 02_25C-b1;480;25;b1;RJ;RJ 02_25C;-22.90833;RJ 02
1963;RJ 02_25C-b1;540;25;b1;RJ;RJ 02_25C;-22.90833;RJ 02
1964;RJ 02_25C-b1;750;25;b1;RJ;RJ 02_25C;-22.90833;RJ 02
1965;RJ 02_25C-b1;NA;25;b1;RJ;RJ 02_25C;-22.90833;RJ 02
1966;RJ 02_18C-b3;690;18;b3;RJ;RJ 02_18C;-22.90833;RJ 02
1967;RJ 02_18C-b3;780;18;b3;RJ;RJ 02_18C;-22.90833;RJ 02
1968;RJ 02_18C-b3;780;18;b3;RJ;RJ 02_18C;-22.90833;RJ 02
1969;RJ 02_18C-b3;810;18;b3;RJ;RJ 02_18C;-22.90833;RJ 02
1970;RJ 02_18C-b3;870;18;b3;RJ;RJ 02_18C;-22.90833;RJ 02
1971;RJ 02_25C-b4;390;25;b4;RJ;RJ 02_25C;-22.90833;RJ 02
1972;RJ 02_25C-b4;390;25;b4;RJ;RJ 02_25C;-22.90833;RJ 02
1973;RJ 02_25C-b4;420;25;b4;RJ;RJ 02_25C;-22.90833;RJ 02
1974;RJ 02_25C-b4;450;25;b4;RJ;RJ 02_25C;-22.90833;RJ 02
1975;RJ 02_25C-b4;480;25;b4;RJ;RJ 02_25C;-22.90833;RJ 02
1976;RJ 02_25C-b5;360;25;b5;RJ;RJ 02_25C;-22.90833;RJ 02
1977;RJ 02_25C-b5;390;25;b5;RJ;RJ 02_25C;-22.90833;RJ 02
1978;RJ 02_25C-b5;390;25;b5;RJ;RJ 02_25C;-22.90833;RJ 02
1979;RJ 02_25C-b5;420;25;b5;RJ;RJ 02_25C;-22.90833;RJ 02
1980;RJ 02_25C-b5;420;25;b5;RJ;RJ 02_25C;-22.90833;RJ 02
1981;RJ 03_18C-b1;360;18;b1;RJ;RJ 03_18C;-22.90833;RJ 03
1982;RJ 03_18C-b1;360;18;b1;RJ;RJ 03_18C;-22.90833;RJ 03
1983;RJ 03_18C-b1;360;18;b1;RJ;RJ 03_18C;-22.90833;RJ 03
1984;RJ 03_18C-b1;480;18;b1;RJ;RJ 03_18C;-22.90833;RJ 03
1985;RJ 03_18C-b1;690;18;b1;RJ;RJ 03_18C;-22.90833;RJ 03
1986;RJ 03_25C-b1;540;25;b1;RJ;RJ 03_25C;-22.90833;RJ 03
1987;RJ 03_25C-b1;600;25;b1;RJ;RJ 03_25C;-22.90833;RJ 03
1988;RJ 03_25C-b1;840;25;b1;RJ;RJ 03_25C;-22.90833;RJ 03
1989;RJ 03_25C-b1;840;25;b1;RJ;RJ 03_25C;-22.90833;RJ 03
1990;RJ 03_25C-b1;NA;25;b1;RJ;RJ 03_25C;-22.90833;RJ 03
1991;RJ 03_18C-b3;450;18;b3;RJ;RJ 03_18C;-22.90833;RJ 03
1992;RJ 03_18C-b3;510;18;b3;RJ;RJ 03_18C;-22.90833;RJ 03
1993;RJ 03_18C-b3;630;18;b3;RJ;RJ 03_18C;-22.90833;RJ 03
1994;RJ 03_18C-b3;720;18;b3;RJ;RJ 03_18C;-22.90833;RJ 03
1995;RJ 03_18C-b3;720;18;b3;RJ;RJ 03_18C;-22.90833;RJ 03
1996;RJ 03_25C-b3;360;25;b3;RJ;RJ 03_25C;-22.90833;RJ 03
1997;RJ 03_25C-b3;360;25;b3;RJ;RJ 03_25C;-22.90833;RJ 03
1998;RJ 03_25C-b3;420;25;b3;RJ;RJ 03_25C;-22.90833;RJ 03
1999;RJ 03_25C-b3;480;25;b3;RJ;RJ 03_25C;-22.90833;RJ 03
2000;RJ 03_25C-b3;NA;25;b3;RJ;RJ 03_25C;-22.90833;RJ 03
2001;RJ 03_25C-b4;390;25;b4;RJ;RJ 03_25C;-22.90833;RJ 03
2002;RJ 03_25C-b4;420;25;b4;RJ;RJ 03_25C;-22.90833;RJ 03
2003;RJ 03_25C-b4;510;25;b4;RJ;RJ 03_25C;-22.90833;RJ 03
2004;RJ 03_25C-b4;570;25;b4;RJ;RJ 03_25C;-22.90833;RJ 03
2005;RJ 03_25C-b4;720;25;b4;RJ;RJ 03_25C;-22.90833;RJ 03
2006;RJ 04_18C-b1;540;18;b1;RJ;RJ 04_18C;-22.90833;RJ 04
2007;RJ 04_18C-b1;570;18;b1;RJ;RJ 04_18C;-22.90833;RJ 04
2008;RJ 04_18C-b1;690;18;b1;RJ;RJ 04_18C;-22.90833;RJ 04
2009;RJ 04_18C-b1;690;18;b1;RJ;RJ 04_18C;-22.90833;RJ 04
2010;RJ 04_18C-b1;690;18;b1;RJ;RJ 04_18C;-22.90833;RJ 04
2011;RJ 04_25C-b1;420;25;b1;RJ;RJ 04_25C;-22.90833;RJ 04
2012;RJ 04_25C-b1;480;25;b1;RJ;RJ 04_25C;-22.90833;RJ 04
2013;RJ 04_25C-b1;630;25;b1;RJ;RJ 04_25C;-22.90833;RJ 04
2014;RJ 04_25C-b1;1170;25;b1;RJ;RJ 04_25C;-22.90833;RJ 04
2015;RJ 04_25C-b1;NA;25;b1;RJ;RJ 04_25C;-22.90833;RJ 04
2016;RJ 04_25C-b2;360;25;b2;RJ;RJ 04_25C;-22.90833;RJ 04
2017;RJ 04_25C-b2;420;25;b2;RJ;RJ 04_25C;-22.90833;RJ 04
2018;RJ 04_25C-b2;600;25;b2;RJ;RJ 04_25C;-22.90833;RJ 04
2019;RJ 04_25C-b2;NA;25;b2;RJ;RJ 04_25C;-22.90833;RJ 04
2020;RJ 04_25C-b2;NA;25;b2;RJ;RJ 04_25C;-22.90833;RJ 04
2021;RJ 04_18C-b2;510;18;b2;RJ;RJ 04_18C;-22.90833;RJ 04
2022;RJ 04_18C-b2;540;18;b2;RJ;RJ 04_18C;-22.90833;RJ 04
2023;RJ 04_18C-b2;600;18;b2;RJ;RJ 04_18C;-22.90833;RJ 04
2024;RJ 04_18C-b2;600;18;b2;RJ;RJ 04_18C;-22.90833;RJ 04
2025;RJ 04_18C-b2;660;18;b2;RJ;RJ 04_18C;-22.90833;RJ 04
2026;RJ 04_18C-b3;540;18;b3;RJ;RJ 04_18C;-22.90833;RJ 04
2027;RJ 04_18C-b3;540;18;b3;RJ;RJ 04_18C;-22.90833;RJ 04
2028;RJ 04_18C-b3;540;18;b3;RJ;RJ 04_18C;-22.90833;RJ 04
2029;RJ 04_18C-b3;750;18;b3;RJ;RJ 04_18C;-22.90833;RJ 04
2030;RJ 04_18C-b3;NA;18;b3;RJ;RJ 04_18C;-22.90833;RJ 04
2031;RJ 04_25C-b3;480;25;b3;RJ;RJ 04_25C;-22.90833;RJ 04
2032;RJ 04_25C-b3;510;25;b3;RJ;RJ 04_25C;-22.90833;RJ 04
2033;RJ 04_25C-b3;600;25;b3;RJ;RJ 04_25C;-22.90833;RJ 04
2034;RJ 04_25C-b3;NA;25;b3;RJ;RJ 04_25C;-22.90833;RJ 04
2035;RJ 04_25C-b3;NA;25;b3;RJ;RJ 04_25C;-22.90833;RJ 04
2036;RJ 04_25C-b4;360;25;b4;RJ;RJ 04_25C;-22.90833;RJ 04
2037;RJ 04_25C-b4;360;25;b4;RJ;RJ 04_25C;-22.90833;RJ 04
2038;RJ 04_25C-b4;480;25;b4;RJ;RJ 04_25C;-22.90833;RJ 04
2039;RJ 04_25C-b4;510;25;b4;RJ;RJ 04_25C;-22.90833;RJ 04
2040;RJ 04_25C-b4;540;25;b4;RJ;RJ 04_25C;-22.90833;RJ 04
2041;RJ 05_18C-b1;480;18;b1;RJ;RJ 05_18C;-22.90833;RJ 05
2042;RJ 05_18C-b1;570;18;b1;RJ;RJ 05_18C;-22.90833;RJ 05
2043;RJ 05_18C-b1;720;18;b1;RJ;RJ 05_18C;-22.90833;RJ 05
2044;RJ 05_18C-b1;1650;18;b1;RJ;RJ 05_18C;-22.90833;RJ 05
2045;RJ 05_18C-b1;NA;18;b1;RJ;RJ 05_18C;-22.90833;RJ 05
2046;RJ 05_25C-b1;450;25;b1;RJ;RJ 05_25C;-22.90833;RJ 05
2047;RJ 05_25C-b1;630;25;b1;RJ;RJ 05_25C;-22.90833;RJ 05
2048;RJ 05_25C-b1;630;25;b1;RJ;RJ 05_25C;-22.90833;RJ 05
2049;RJ 05_25C-b1;750;25;b1;RJ;RJ 05_25C;-22.90833;RJ 05
2050;RJ 05_25C-b1;810;25;b1;RJ;RJ 05_25C;-22.90833;RJ 05
2051;RJ 05_18C-b2;630;18;b2;RJ;RJ 05_18C;-22.90833;RJ 05
2052;RJ 05_18C-b2;630;18;b2;RJ;RJ 05_18C;-22.90833;RJ 05
2053;RJ 05_18C-b2;720;18;b2;RJ;RJ 05_18C;-22.90833;RJ 05
2054;RJ 05_18C-b2;720;18;b2;RJ;RJ 05_18C;-22.90833;RJ 05
2055;RJ 05_18C-b2;750;18;b2;RJ;RJ 05_18C;-22.90833;RJ 05
2056;RJ 05_25C-b2;390;25;b2;RJ;RJ 05_25C;-22.90833;RJ 05
2057;RJ 05_25C-b2;390;25;b2;RJ;RJ 05_25C;-22.90833;RJ 05
2058;RJ 05_25C-b2;390;25;b2;RJ;RJ 05_25C;-22.90833;RJ 05
2059;RJ 05_25C-b2;600;25;b2;RJ;RJ 05_25C;-22.90833;RJ 05
2060;RJ 05_25C-b2;NA;25;b2;RJ;RJ 05_25C;-22.90833;RJ 05
2061;RJ 05_18C-b3;570;18;b3;RJ;RJ 05_18C;-22.90833;RJ 05
2062;RJ 05_18C-b3;780;18;b3;RJ;RJ 05_18C;-22.90833;RJ 05
2063;RJ 05_18C-b3;840;18;b3;RJ;RJ 05_18C;-22.90833;RJ 05
2064;RJ 05_18C-b3;840;18;b3;RJ;RJ 05_18C;-22.90833;RJ 05
2065;RJ 05_18C-b3;840;18;b3;RJ;RJ 05_18C;-22.90833;RJ 05
2066;RJ 05_25C-b3;390;25;b3;RJ;RJ 05_25C;-22.90833;RJ 05
2067;RJ 05_25C-b3;570;25;b3;RJ;RJ 05_25C;-22.90833;RJ 05
2068;RJ 05_25C-b3;NA;25;b3;RJ;RJ 05_25C;-22.90833;RJ 05
2069;RJ 05_25C-b3;NA;25;b3;RJ;RJ 05_25C;-22.90833;RJ 05
2070;RJ 05_25C-b3;NA;25;b3;RJ;RJ 05_25C;-22.90833;RJ 05
2071;RJ 06_18C-b1;570;18;b1;RJ;RJ 06_18C;-22.90833;RJ 06
2072;RJ 06_18C-b1;600;18;b1;RJ;RJ 06_18C;-22.90833;RJ 06
2073;RJ 06_18C-b1;600;18;b1;RJ;RJ 06_18C;-22.90833;RJ 06
2074;RJ 06_18C-b1;630;18;b1;RJ;RJ 06_18C;-22.90833;RJ 06
2075;RJ 06_18C-b1;810;18;b1;RJ;RJ 06_18C;-22.90833;RJ 06
2076;RJ 06_18C-b2;480;18;b2;RJ;RJ 06_18C;-22.90833;RJ 06
2077;RJ 06_18C-b2;540;18;b2;RJ;RJ 06_18C;-22.90833;RJ 06
2078;RJ 06_18C-b2;540;18;b2;RJ;RJ 06_18C;-22.90833;RJ 06
2079;RJ 06_18C-b2;690;18;b2;RJ;RJ 06_18C;-22.90833;RJ 06
2080;RJ 06_18C-b2;690;18;b2;RJ;RJ 06_18C;-22.90833;RJ 06
2081;RJ 06_25C-b2;420;25;b2;RJ;RJ 06_25C;-22.90833;RJ 06
2082;RJ 06_25C-b2;510;25;b2;RJ;RJ 06_25C;-22.90833;RJ 06
2083;RJ 06_25C-b2;690;25;b2;RJ;RJ 06_25C;-22.90833;RJ 06
2084;RJ 06_25C-b2;690;25;b2;RJ;RJ 06_25C;-22.90833;RJ 06
2085;RJ 06_25C-b2;690;25;b2;RJ;RJ 06_25C;-22.90833;RJ 06
2086;RJ 06_25C-b3;450;25;b3;RJ;RJ 06_25C;-22.90833;RJ 06
2087;RJ 06_25C-b3;540;25;b3;RJ;RJ 06_25C;-22.90833;RJ 06
2088;RJ 06_25C-b3;540;25;b3;RJ;RJ 06_25C;-22.90833;RJ 06
2089;RJ 06_25C-b3;660;25;b3;RJ;RJ 06_25C;-22.90833;RJ 06
2090;RJ 06_25C-b3;NA;25;b3;RJ;RJ 06_25C;-22.90833;RJ 06
2091;RJ 06_25C-b4;390;25;b4;RJ;RJ 06_25C;-22.90833;RJ 06
2092;RJ 06_25C-b4;390;25;b4;RJ;RJ 06_25C;-22.90833;RJ 06
2093;RJ 06_25C-b4;390;25;b4;RJ;RJ 06_25C;-22.90833;RJ 06
2094;RJ 06_25C-b4;420;25;b4;RJ;RJ 06_25C;-22.90833;RJ 06
2095;RJ 06_25C-b4;480;25;b4;RJ;RJ 06_25C;-22.90833;RJ 06
2096;RJ 07_18C-b1;720;18;b1;RJ;RJ 07_18C;-22.90833;RJ 07
2097;RJ 07_18C-b1;720;18;b1;RJ;RJ 07_18C;-22.90833;RJ 07
2098;RJ 07_18C-b1;780;18;b1;RJ;RJ 07_18C;-22.90833;RJ 07
2099;RJ 07_18C-b1;780;18;b1;RJ;RJ 07_18C;-22.90833;RJ 07
2100;RJ 07_18C-b1;1020;18;b1;RJ;RJ 07_18C;-22.90833;RJ 07
2101;RJ 07_18C-b2;510;18;b2;RJ;RJ 07_18C;-22.90833;RJ 07
2102;RJ 07_18C-b2;600;18;b2;RJ;RJ 07_18C;-22.90833;RJ 07
2103;RJ 07_18C-b2;630;18;b2;RJ;RJ 07_18C;-22.90833;RJ 07
2104;RJ 07_18C-b2;720;18;b2;RJ;RJ 07_18C;-22.90833;RJ 07
2105;RJ 07_18C-b2;720;18;b2;RJ;RJ 07_18C;-22.90833;RJ 07
2106;RJ 07_25C-b1;480;25;b1;RJ;RJ 07_25C;-22.90833;RJ 07
2107;RJ 07_25C-b1;480;25;b1;RJ;RJ 07_25C;-22.90833;RJ 07
2108;RJ 07_25C-b1;660;25;b1;RJ;RJ 07_25C;-22.90833;RJ 07
2109;RJ 07_25C-b1;660;25;b1;RJ;RJ 07_25C;-22.90833;RJ 07
2110;RJ 07_25C-b1;NA;25;b1;RJ;RJ 07_25C;-22.90833;RJ 07
2111;RJ 07_25C-b3;450;25;b3;RJ;RJ 07_25C;-22.90833;RJ 07
2112;RJ 07_25C-b3;450;25;b3;RJ;RJ 07_25C;-22.90833;RJ 07
2113;RJ 07_25C-b3;480;25;b3;RJ;RJ 07_25C;-22.90833;RJ 07
2114;RJ 07_25C-b3;540;25;b3;RJ;RJ 07_25C;-22.90833;RJ 07
2115;RJ 07_25C-b3;930;25;b3;RJ;RJ 07_25C;-22.90833;RJ 07
2116;RJ 07_25C-b4;450;25;b4;RJ;RJ 07_25C;-22.90833;RJ 07
2117;RJ 07_25C-b4;510;25;b4;RJ;RJ 07_25C;-22.90833;RJ 07
2118;RJ 07_25C-b4;540;25;b4;RJ;RJ 07_25C;-22.90833;RJ 07
2119;RJ 07_25C-b4;570;25;b4;RJ;RJ 07_25C;-22.90833;RJ 07
2120;RJ 07_25C-b4;570;25;b4;RJ;RJ 07_25C;-22.90833;RJ 07
2121;RJ 08_18C-b1;480;18;b1;RJ;RJ 08_18C;-22.90833;RJ 08
2122;RJ 08_18C-b1;510;18;b1;RJ;RJ 08_18C;-22.90833;RJ 08
2123;RJ 08_18C-b1;630;18;b1;RJ;RJ 08_18C;-22.90833;RJ 08
2124;RJ 08_18C-b1;630;18;b1;RJ;RJ 08_18C;-22.90833;RJ 08
2125;RJ 08_18C-b1;1500;18;b1;RJ;RJ 08_18C;-22.90833;RJ 08
2126;RJ 08_25C-b3;390;25;b3;RJ;RJ 08_25C;-22.90833;RJ 08
2127;RJ 08_25C-b3;480;25;b3;RJ;RJ 08_25C;-22.90833;RJ 08
2128;RJ 08_25C-b3;480;25;b3;RJ;RJ 08_25C;-22.90833;RJ 08
2129;RJ 08_25C-b3;630;25;b3;RJ;RJ 08_25C;-22.90833;RJ 08
2130;RJ 08_25C-b3;720;25;b3;RJ;RJ 08_25C;-22.90833;RJ 08
2131;RJ 08_18C-b4;540;18;b4;RJ;RJ 08_18C;-22.90833;RJ 08
2132;RJ 08_18C-b4;570;18;b4;RJ;RJ 08_18C;-22.90833;RJ 08
2133;RJ 08_18C-b4;570;18;b4;RJ;RJ 08_18C;-22.90833;RJ 08
2134;RJ 08_18C-b4;570;18;b4;RJ;RJ 08_18C;-22.90833;RJ 08
2135;RJ 08_18C-b4;570;18;b4;RJ;RJ 08_18C;-22.90833;RJ 08
2136;RJ 08_25C-b4;480;25;b4;RJ;RJ 08_25C;-22.90833;RJ 08
2137;RJ 08_25C-b4;510;25;b4;RJ;RJ 08_25C;-22.90833;RJ 08
2138;RJ 08_25C-b4;570;25;b4;RJ;RJ 08_25C;-22.90833;RJ 08
2139;RJ 08_25C-b4;570;25;b4;RJ;RJ 08_25C;-22.90833;RJ 08
2140;RJ 08_25C-b4;NA;25;b4;RJ;RJ 08_25C;-22.90833;RJ 08
2141;RJ 08_25C-b5;450;25;b5;RJ;RJ 08_25C;-22.90833;RJ 08
2142;RJ 08_25C-b5;450;25;b5;RJ;RJ 08_25C;-22.90833;RJ 08
2143;RJ 08_25C-b5;480;25;b5;RJ;RJ 08_25C;-22.90833;RJ 08
2144;RJ 08_25C-b5;510;25;b5;RJ;RJ 08_25C;-22.90833;RJ 08
2145;RJ 08_25C-b5;510;25;b5;RJ;RJ 08_25C;-22.90833;RJ 08
2146;RJ 09_18C-b3;NA;18;b3;RJ;RJ 09_18C;-22.90833;RJ 09
2147;RJ 09_18C-b3;NA;18;b3;RJ;RJ 09_18C;-22.90833;RJ 09
2148;RJ 09_18C-b3;420;18;b3;RJ;RJ 09_18C;-22.90833;RJ 09
2149;RJ 09_18C-b3;420;18;b3;RJ;RJ 09_18C;-22.90833;RJ 09
2150;RJ 09_18C-b3;630;18;b3;RJ;RJ 09_18C;-22.90833;RJ 09
2151;RJ 09_18C-b1;390;18;b1;RJ;RJ 09_18C;-22.90833;RJ 09
2152;RJ 09_18C-b1;480;18;b1;RJ;RJ 09_18C;-22.90833;RJ 09
2153;RJ 09_18C-b1;480;18;b1;RJ;RJ 09_18C;-22.90833;RJ 09
2154;RJ 09_18C-b1;480;18;b1;RJ;RJ 09_18C;-22.90833;RJ 09
2155;RJ 09_18C-b1;510;18;b1;RJ;RJ 09_18C;-22.90833;RJ 09
2156;RJ 09_25C-b1;420;25;b1;RJ;RJ 09_25C;-22.90833;RJ 09
2157;RJ 09_25C-b1;480;25;b1;RJ;RJ 09_25C;-22.90833;RJ 09
2158;RJ 09_25C-b1;510;25;b1;RJ;RJ 09_25C;-22.90833;RJ 09
2159;RJ 09_25C-b1;540;25;b1;RJ;RJ 09_25C;-22.90833;RJ 09
2160;RJ 09_25C-b1;540;25;b1;RJ;RJ 09_25C;-22.90833;RJ 09
2161;RJ 09_18C-b2;510;18;b2;RJ;RJ 09_18C;-22.90833;RJ 09
2162;RJ 09_18C-b2;510;18;b2;RJ;RJ 09_18C;-22.90833;RJ 09
2163;RJ 09_18C-b2;630;18;b2;RJ;RJ 09_18C;-22.90833;RJ 09
2164;RJ 09_18C-b2;630;18;b2;RJ;RJ 09_18C;-22.90833;RJ 09
2165;RJ 09_18C-b2;720;18;b2;RJ;RJ 09_18C;-22.90833;RJ 09
2166;RJ 09_25C-b2;420;25;b2;RJ;RJ 09_25C;-22.90833;RJ 09
2167;RJ 09_25C-b2;420;25;b2;RJ;RJ 09_25C;-22.90833;RJ 09
2168;RJ 09_25C-b2;450;25;b2;RJ;RJ 09_25C;-22.90833;RJ 09
2169;RJ 09_25C-b2;480;25;b2;RJ;RJ 09_25C;-22.90833;RJ 09
2170;RJ 09_25C-b2;540;25;b2;RJ;RJ 09_25C;-22.90833;RJ 09
2171;RJ 09_25C-b4;360;25;b4;RJ;RJ 09_25C;-22.90833;RJ 09
2172;RJ 09_25C-b4;450;25;b4;RJ;RJ 09_25C;-22.90833;RJ 09
2173;RJ 09_25C-b4;450;25;b4;RJ;RJ 09_25C;-22.90833;RJ 09
2174;RJ 09_25C-b4;510;25;b4;RJ;RJ 09_25C;-22.90833;RJ 09
2175;RJ 09_25C-b4;NA;25;b4;RJ;RJ 09_25C;-22.90833;RJ 09
2176;RJ 10_18C-b1;360;18;b1;RJ;RJ 10_18C;-22.90833;RJ 10
2177;RJ 10_18C-b1;390;18;b1;RJ;RJ 10_18C;-22.90833;RJ 10
2178;RJ 10_18C-b1;420;18;b1;RJ;RJ 10_18C;-22.90833;RJ 10
2179;RJ 10_18C-b1;630;18;b1;RJ;RJ 10_18C;-22.90833;RJ 10
2180;RJ 10_18C-b1;630;18;b1;RJ;RJ 10_18C;-22.90833;RJ 10
2181;RJ 10_25C-b1;300;25;b1;RJ;RJ 10_25C;-22.90833;RJ 10
2182;RJ 10_25C-b1;300;25;b1;RJ;RJ 10_25C;-22.90833;RJ 10
2183;RJ 10_25C-b1;450;25;b1;RJ;RJ 10_25C;-22.90833;RJ 10
2184;RJ 10_25C-b1;450;25;b1;RJ;RJ 10_25C;-22.90833;RJ 10
2185;RJ 10_25C-b1;720;25;b1;RJ;RJ 10_25C;-22.90833;RJ 10
2186;RJ 10_18C-b4;420;18;b4;RJ;RJ 10_18C;-22.90833;RJ 10
2187;RJ 10_18C-b4;420;18;b4;RJ;RJ 10_18C;-22.90833;RJ 10
2188;RJ 10_18C-b4;480;18;b4;RJ;RJ 10_18C;-22.90833;RJ 10
2189;RJ 10_18C-b4;480;18;b4;RJ;RJ 10_18C;-22.90833;RJ 10
2190;RJ 10_18C-b4;480;18;b4;RJ;RJ 10_18C;-22.90833;RJ 10
2191;RJ 10_25C-b4;360;25;b4;RJ;RJ 10_25C;-22.90833;RJ 10
2192;RJ 10_25C-b4;510;25;b4;RJ;RJ 10_25C;-22.90833;RJ 10
2193;RJ 10_25C-b4;510;25;b4;RJ;RJ 10_25C;-22.90833;RJ 10
2194;RJ 10_25C-b4;540;25;b4;RJ;RJ 10_25C;-22.90833;RJ 10
2195;RJ 10_25C-b4;NA;25;b4;RJ;RJ 10_25C;-22.90833;RJ 10
2196;RJ 12_18C-b1;660;18;b1;RJ;RJ 12_18C;-22.90833;RJ 12
2197;RJ 12_18C-b1;660;18;b1;RJ;RJ 12_18C;-22.90833;RJ 12
2198;RJ 12_18C-b1;690;18;b1;RJ;RJ 12_18C;-22.90833;RJ 12
2199;RJ 12_18C-b1;840;18;b1;RJ;RJ 12_18C;-22.90833;RJ 12
2200;RJ 12_18C-b1;NA;18;b1;RJ;RJ 12_18C;-22.90833;RJ 12
2201;RJ 12_18C-b2;660;18;b2;RJ;RJ 12_18C;-22.90833;RJ 12
2202;RJ 12_18C-b2;660;18;b2;RJ;RJ 12_18C;-22.90833;RJ 12
2203;RJ 12_18C-b2;690;18;b2;RJ;RJ 12_18C;-22.90833;RJ 12
2204;RJ 12_18C-b2;900;18;b2;RJ;RJ 12_18C;-22.90833;RJ 12
2205;RJ 12_18C-b2;1140;18;b2;RJ;RJ 12_18C;-22.90833;RJ 12
2206;RJ 12_25C-b2;480;25;b2;RJ;RJ 12_25C;-22.90833;RJ 12
2207;RJ 12_25C-b2;480;25;b2;RJ;RJ 12_25C;-22.90833;RJ 12
2208;RJ 12_25C-b2;630;25;b2;RJ;RJ 12_25C;-22.90833;RJ 12
2209;RJ 12_25C-b2;720;25;b2;RJ;RJ 12_25C;-22.90833;RJ 12
2210;RJ 12_25C-b2;NA;25;b2;RJ;RJ 12_25C;-22.90833;RJ 12
2211;RJ 12_25C-b4;360;25;b4;RJ;RJ 12_25C;-22.90833;RJ 12
2212;RJ 12_25C-b4;540;25;b4;RJ;RJ 12_25C;-22.90833;RJ 12
2213;RJ 12_25C-b4;570;25;b4;RJ;RJ 12_25C;-22.90833;RJ 12
2214;RJ 12_25C-b4;570;25;b4;RJ;RJ 12_25C;-22.90833;RJ 12
2215;RJ 12_25C-b4;600;25;b4;RJ;RJ 12_25C;-22.90833;RJ 12
2216;RJ 12_25C-b5;450;25;b5;RJ;RJ 12_25C;-22.90833;RJ 12
2217;RJ 12_25C-b5;510;25;b5;RJ;RJ 12_25C;-22.90833;RJ 12
2218;RJ 12_25C-b5;540;25;b5;RJ;RJ 12_25C;-22.90833;RJ 12
2219;RJ 12_25C-b5;540;25;b5;RJ;RJ 12_25C;-22.90833;RJ 12
2220;RJ 12_25C-b5;570;25;b5;RJ;RJ 12_25C;-22.90833;RJ 12
2221;RJ 13_18C-b1;690;18;b1;RJ;RJ 13_18C;-22.90833;RJ 13
2222;RJ 13_18C-b1;720;18;b1;RJ;RJ 13_18C;-22.90833;RJ 13
2223;RJ 13_18C-b1;900;18;b1;RJ;RJ 13_18C;-22.90833;RJ 13
2224;RJ 13_18C-b1;1080;18;b1;RJ;RJ 13_18C;-22.90833;RJ 13
2225;RJ 13_18C-b1;1080;18;b1;RJ;RJ 13_18C;-22.90833;RJ 13
2226;RJ 13_25C-b1;570;25;b1;RJ;RJ 13_25C;-22.90833;RJ 13
2227;RJ 13_25C-b1;570;25;b1;RJ;RJ 13_25C;-22.90833;RJ 13
2228;RJ 13_25C-b1;570;25;b1;RJ;RJ 13_25C;-22.90833;RJ 13
2229;RJ 13_25C-b1;660;25;b1;RJ;RJ 13_25C;-22.90833;RJ 13
2230;RJ 13_25C-b1;930;25;b1;RJ;RJ 13_25C;-22.90833;RJ 13
